Rowid_;FID;FREQUENCY;CUMUN;NMUN;N_SECCIONES
;0;10;06149;Villafranca de los Barros;10
;0;1;06150;Villagarcía de la Torre;1
;0;1;06151;Villagonzalo;1
;0;2;06152;Villalba de los Barros;2
;0;18;06153;Villanueva de la Serena;18
;0;3;06154;Villanueva del Fresno;3
;0;2;06155;Villar del Rey;2
;0;1;06156;Villar de Rena;1
;0;1;06157;Villarta de los Montes;1
;0;11;06158;Zafra;11
;0;2;06159;Zahínos;2
;0;3;06160;Zalamea de la Serena;3
;0;1;06161;Zarza-Capilla;1
;0;3;06162;Zarza, La;3
;0;2;06901;Valdelacalzada;2
;0;1;06902;Pueblonuevo del Guadiana;1
;0;2;06903;Guadiana del Caudillo;2
;0;3;07001;Alaró;3
;0;5;07002;Alaior;5
;0;10;07003;Alcúdia;10
;0;3;07004;Algaida;3
;0;5;07005;Andratx;5
;0;5;07006;Artà;5
;0;1;07007;Banyalbufar;1
;0;5;07008;Binissalem;5
;0;1;07009;Búger;1
;0;3;07010;Bunyola;3
;0;25;07011;Calvià;25
;0;2;07012;Campanet;2
;0;5;07013;Campos;5
;0;6;07014;Capdepera;6
;0;16;07015;Ciutadella de Menorca;16
;0;3;07016;Consell;3
;0;1;07017;Costitx;1
;0;1;07018;Deià;1
;0;1;07019;Escorca;1
;0;2;07020;Esporles;2
;0;1;07021;Estellencs;1
;0;11;07022;Felanitx;11
;0;3;07023;Ferreries;3
;0;6;07024;Formentera;6
;0;1;07025;Fornalutx;1
;0;28;07026;Eivissa;28
;0;18;07027;Inca;18
;0;1;07028;Lloret de Vistalegre;1
;0;4;07029;Lloseta;4
;0;2;07030;Llubí;2
;0;21;07031;Llucmajor;21
;0;15;07032;Maó-Mahón;15
;0;24;07033;Manacor;24
;0;1;07034;Mancor de la Vall;1
;0;2;07035;Maria de la Salut;2
;0;22;07036;Marratxí;22
;0;3;07037;Mercadal, Es;3
;0;2;07038;Montuïri;2
;0;4;07039;Muro;4
;0;252;07040;Palma de Mallorca;252
;0;2;07041;Petra;2
;0;8;07042;Pollença;8
;0;4;07043;Porreres;4
;0;6;07044;Pobla, Sa;6
;0;1;07045;Puigpunyent;1
;0;12;07046;Sant Antoni de Portmany;12
;0;2;07047;Sencelles;2
;0;13;07048;Sant Josep de sa Talaia;13
;0;2;07049;Sant Joan;2
;0;3;07050;Sant Joan de Labritja;3
;0;5;07051;Sant Llorenç des Cardassar;5
;0;4;07052;Sant Lluís;4
;0;1;07053;Santa Eugènia;1
;0;17;07054;Santa Eulària des Riu;17
;0;7;07055;Santa Margalida;7
;0;3;07056;Santa María del Camí;3
;0;8;07057;Santanyí;8
;0;3;07058;Selva;3
;0;2;07059;Salines, Ses;2
;0;2;07060;Sineu;2
;0;9;07061;Sóller;9
;0;6;07062;Son Servera;6
;0;1;07063;Valldemossa;1
;0;5;07064;Castell, Es;5
;0;2;07065;Vilafranca de Bonany;2
;0;1;07901;Ariany;1
;0;1;07902;Migjorn Gran, Es;1
;0;7;08001;Abrera;7
;0;1;08002;Aguilar de Segarra;1
;0;4;08003;Alella;4
;0;1;08004;Alpens;1
;0;5;08005;Ametlla del Vallès, L';5
;0;9;08006;Arenys de Mar;9
;0;4;08007;Arenys de Munt;4
;0;1;08008;Argençola;1
;0;8;08009;Argentona;8
;0;4;08010;Artés;4
;0;1;08011;Avià;1
;0;1;08012;Avinyó;1
;0;1;08013;Avinyonet del Penedès;1
;0;1;08014;Aiguafreda;1
;0;146;08015;Badalona;146
;0;1;08016;Bagà;1
;0;2;08017;Balenyà;2
;0;3;08018;Balsareny;3
;0;1068;08019;Barcelona;1068
;0;3;08020;Begues;3
;0;1;08021;Bellprat;1
;0;13;08022;Berga;13
;0;5;08023;Bigues i Riells;5
;0;1;08024;Borredà;1
;0;1;08025;Bruc, El;1
;0;1;08026;Brull, El;1
;0;1;08027;Cabanyes, Les;1
;0;1;08028;Cabrera d'Anoia;1
;0;2;08029;Cabrera de Mar;2
;0;2;08030;Cabrils;2
;0;2;08031;Calaf;2
;0;1;08032;Caldes d'Estrac;1
;0;9;08033;Caldes de Montbui;9
;0;1;08034;Calders;1
;0;9;08035;Calella;9
;0;1;08036;Calonge de Segarra;1
;0;1;08037;Calldetenes;1
;0;1;08038;Callús;1
;0;1;08039;Campins;1
;0;8;08040;Canet de Mar;8
;0;8;08041;Canovelles;8
;0;1;08042;Cànoves i Samalús;1
;0;2;08043;Canyelles;2
;0;3;08044;Capellades;3
;0;1;08045;Capolat;1
;0;8;08046;Cardedeu;8
;0;4;08047;Cardona;4
;0;1;08048;Carme;1
;0;1;08049;Casserres;1
;0;1;08050;Castellar del Riu;1
;0;14;08051;Castellar del Vallès;14
;0;1;08052;Castellar de n'Hug;1
;0;2;08053;Castellbell i el Vilar;2
;0;6;08054;Castellbisbal;6
;0;1;08055;Castellcir;1
;0;26;08056;Castelldefels;26
;0;1;08057;Castell de l'Areny;1
;0;1;08058;Castellet i la Gornal;1
;0;1;08059;Castellfollit del Boix;1
;0;1;08060;Castellfollit de Riubregós;1
;0;1;08061;Castellgalí;1
;0;1;08062;Castellnou de Bages;1
;0;1;08063;Castellolí;1
;0;1;08064;Castellterçol;1
;0;1;08065;Castellví de la Marca;1
;0;1;08066;Castellví de Rosanes;1
;0;4;08067;Centelles;4
;0;5;08068;Cervelló;5
;0;2;08069;Collbató;2
;0;1;08070;Collsuspina;1
;0;1;08071;Copons;1
;0;11;08072;Corbera de Llobregat;11
;0;70;08073;Cornellà de Llobregat;70
;0;10;08074;Cubelles;10
;0;3;08075;Dosrius;3
;0;11;08076;Esparreguera;11
;0;29;08077;Esplugues de Llobregat;29
;0;1;08078;Espunyola, L';1
;0;1;08079;Estany, L';1
;0;1;08080;Fígols;1
;0;1;08081;Fogars de Montclús;1
;0;1;08082;Fogars de la Selva;1
;0;1;08083;Folgueroles;1
;0;1;08084;Fonollosa;1
;0;1;08085;Font-rubí;1
;0;8;08086;Franqueses del Vallès, Les;8
;0;1;08087;Gallifa;1
;0;7;08088;Garriga, La;7
;0;28;08089;Gavà;28
;0;1;08090;Gaià;1
;0;3;08091;Gelida;3
;0;4;08092;Gironella;4
;0;1;08093;Gisclareny;1
;0;1;08094;Granada, La;1
;0;1;08095;Granera;1
;0;35;08096;Granollers;35
;0;1;08097;Gualba;1
;0;2;08098;Sant Salvador de Guardiola;2
;0;1;08099;Guardiola de Berguedà;1
;0;1;08100;Gurb;1
;0;192;08101;Hospitalet de Llobregat, L';192
;0;26;08102;Igualada;26
;0;1;08103;Jorba;1
;0;1;08104;Llacuna, La;1
;0;9;08105;Llagosta, La;9
;0;6;08106;Llinars del Vallès;6
;0;10;08107;Lliçà d'Amunt;10
;0;4;08108;Lliçà de Vall;4
;0;1;08109;Lluçà;1
;0;9;08110;Malgrat de Mar;9
;0;1;08111;Malla;1
;0;12;08112;Manlleu;12
;0;52;08113;Manresa;52
;0;15;08114;Martorell;15
;0;3;08115;Martorelles;3
;0;1;08116;Masies de Roda, Les;1
;0;2;08117;Masies de Voltregà, Les;2
;0;14;08118;Masnou, El;14
;0;2;08119;Masquefa;2
;0;4;08120;Matadepera;4
;0;75;08121;Mataró;75
;0;1;08122;Mediona;1
;0;12;08123;Molins de Rei;12
;0;31;08124;Mollet del Vallès;31
;0;22;08125;Montcada i Reixac;22
;0;4;08126;Montgat;4
;0;2;08127;Monistrol de Montserrat;2
;0;1;08128;Monistrol de Calders;1
;0;1;08129;Muntanyola;1
;0;1;08130;Montclar;1
;0;1;08131;Montesquiu;1
;0;1;08132;Montmajor;1
;0;1;08133;Montmaneu;1
;0;1;08134;Figaró-Montmany;1
;0;5;08135;Montmeló;5
;0;10;08136;Montornès del Vallès;10
;0;1;08137;Montseny;1
;0;3;08138;Moià;3
;0;1;08139;Mura;1
;0;3;08140;Navarcles;3
;0;5;08141;Navàs;5
;0;1;08142;Nou de Berguedà, La;1
;0;2;08143;Òdena;2
;0;1;08144;Olvan;1
;0;2;08145;Olèrdola;2
;0;2;08146;Olesa de Bonesvalls;2
;0;11;08147;Olesa de Montserrat;11
;0;2;08148;Olivella;2
;0;1;08149;Olost;1
;0;1;08150;Orís;1
;0;1;08151;Oristà;1
;0;1;08152;Orpí;1
;0;1;08153;Òrrius;1
;0;1;08154;Pacs del Penedès;1
;0;5;08155;Palafolls;5
;0;8;08156;Palau-solità i Plegamans;8
;0;5;08157;Pallejà;5
;0;2;08158;Papiol, El;2
;0;11;08159;Parets del Vallès;11
;0;1;08160;Perafita;1
;0;9;08161;Piera;9
;0;1;08162;Hostalets de Pierola, Els;1
;0;14;08163;Pineda de Mar;14
;0;1;08164;Pla del Penedès, El;1
;0;1;08165;Pobla de Claramunt, La;1
;0;2;08166;Pobla de Lillet, La;2
;0;4;08167;Polinyà;4
;0;1;08168;Pontons;1
;0;40;08169;Prat de Llobregat, El;40
;0;1;08170;Prats de Rei, Els;1
;0;2;08171;Prats de Lluçanès;2
;0;16;08172;Premià de Mar;16
;0;1;08174;Puigdàlber;1
;0;3;08175;Puig-reig;3
;0;1;08176;Pujalt;1
;0;1;08177;Quar, La;1
;0;1;08178;Rajadell;1
;0;1;08179;Rellinars;1
;0;20;08180;Ripollet;20
;0;5;08181;Roca del Vallès, La;5
;0;1;08182;Pont de Vilomara i Rocafort, El;1
;0;4;08183;Roda de Ter;4
;0;42;08184;Rubí;42
;0;1;08185;Rubió;1
;0;152;08187;Sabadell;152
;0;1;08188;Sagàs;1
;0;1;08189;Sant Pere Sallavinera;1
;0;1;08190;Saldes;1
;0;7;08191;Sallent;7
;0;4;08192;Santpedor;4
;0;1;08193;Sant Iscle de Vallalta;1
;0;24;08194;Sant Adrià de Besòs;24
;0;1;08195;Sant Agustí de Lluçanès;1
;0;14;08196;Sant Andreu de la Barca;14
;0;6;08197;Sant Andreu de Llavaneres;6
;0;4;08198;Sant Antoni de Vilamajor;4
;0;1;08199;Sant Bartomeu del Grau;1
;0;50;08200;Sant Boi de Llobregat;50
;0;1;08201;Sant Boi de Lluçanès;1
;0;9;08202;Sant Celoni;9
;0;2;08203;Sant Cebrià de Vallalta;2
;0;2;08204;Sant Climent de Llobregat;2
;0;51;08205;Sant Cugat del Vallès;51
;0;1;08206;Sant Cugat Sesgarrigues;1
;0;1;08207;Sant Esteve de Palautordera;1
;0;4;08208;Sant Esteve Sesrovires;4
;0;4;08209;Sant Fost de Campsentelles;4
;0;4;08210;Sant Feliu de Codines;4
;0;30;08211;Sant Feliu de Llobregat;30
;0;1;08212;Sant Feliu Sasserra;1
;0;4;08213;Sant Fruitós de Bages;4
;0;6;08214;Vilassar de Dalt;6
;0;3;08215;Sant Hipòlit de Voltregà;3
;0;1;08216;Sant Jaume de Frontanyà;1
;0;21;08217;Sant Joan Despí;21
;0;5;08218;Sant Joan de Vilatorrada;5
;0;15;08219;Vilassar de Mar;15
;0;2;08220;Sant Julià de Vilatorta;2
;0;9;08221;Sant Just Desvern;9
;0;1;08222;Sant Llorenç d'Hortons;1
;0;1;08223;Sant Llorenç Savall;1
;0;1;08224;Sant Martí de Centelles;1
;0;1;08225;Sant Martí d'Albars;1
;0;1;08226;Sant Martí de Tous;1
;0;2;08227;Sant Martí Sarroca;2
;0;1;08228;Sant Martí Sesgueioles;1
;0;1;08229;Sant Mateu de Bages;1
;0;6;08230;Premià de Dalt;6
;0;17;08231;Sant Pere de Ribes;17
;0;1;08232;Sant Pere de Riudebitlles;1
;0;2;08233;Sant Pere de Torelló;2
;0;1;08234;Sant Pere de Vilamajor;1
;0;3;08235;Sant Pol de Mar;3
;0;1;08236;Sant Quintí de Mediona;1
;0;2;08237;Sant Quirze de Besora;2
;0;12;08238;Sant Quirze del Vallès;12
;0;1;08239;Sant Quirze Safaja;1
;0;8;08240;Sant Sadurní d'Anoia;8
;0;1;08241;Sant Sadurní d'Osormort;1
;0;1;08242;Marganell;1
;0;1;08243;Santa Cecília de Voltregà;1
;0;5;08244;Santa Coloma de Cervelló;5
;0;99;08245;Santa Coloma de Gramenet;99
;0;1;08246;Santa Eugènia de Berga;1
;0;1;08247;Santa Eulàlia de Riuprimer;1
;0;2;08248;Santa Eulàlia de Ronçana;2
;0;1;08249;Santa Fe del Penedès;1
;0;7;08250;Santa Margarida de Montbui;7
;0;4;08251;Santa Margarida i els Monjos;4
;0;23;08252;Barberà del Vallès;23
;0;1;08253;Santa Maria de Besora;1
;0;1;08254;Esquirol, L';1
;0;1;08255;Santa Maria de Merlès;1
;0;1;08256;Santa Maria de Martorelles;1
;0;1;08257;Santa Maria de Miralles;1
;0;1;08258;Santa Maria d'Oló;1
;0;4;08259;Santa Maria de Palautordera;4
;0;14;08260;Santa Perpètua de Mogoda;14
;0;2;08261;Santa Susanna;2
;0;5;08262;Sant Vicenç de Castellet;5
;0;20;08263;Sant Vicenç dels Horts;20
;0;4;08264;Sant Vicenç de Montalt;4
;0;1;08265;Sant Vicenç de Torelló;1
;0;32;08266;Cerdanyola del Vallès;32
;0;5;08267;Sentmenat;5
;0;2;08268;Cercs;2
;0;2;08269;Seva;2
;0;15;08270;Sitges;15
;0;1;08271;Sobremunt;1
;0;1;08272;Sora;1
;0;3;08273;Subirats;3
;0;4;08274;Súria;4
;0;1;08275;Tavèrnoles;1
;0;1;08276;Tagamanent;1
;0;1;08277;Talamanca;1
;0;4;08278;Taradell;4
;0;137;08279;Terrassa;137
;0;1;08280;Tavertet;1
;0;3;08281;Teià;3
;0;5;08282;Tiana;5
;0;4;08283;Tona;4
;0;7;08284;Tordera;7
;0;8;08285;Torelló;8
;0;2;08286;Torre de Claramunt, La;2
;0;1;08287;Torrelavit;1
;0;1;08288;Torrelles de Foix;1
;0;4;08289;Torrelles de Llobregat;4
;0;1;08290;Ullastrell;1
;0;4;08291;Vacarisses;4
;0;1;08292;Vallbona d'Anoia;1
;0;1;08293;Vallcebre;1
;0;1;08294;Vallgorguina;1
;0;8;08295;Vallirana;8
;0;1;08296;Vallromanes;1
;0;1;08297;Veciana;1
;0;23;08298;Vic;23
;0;1;08299;Vilada;1
;0;6;08300;Viladecavalls;6
;0;45;08301;Viladecans;45
;0;7;08302;Vilanova del Camí;7
;0;1;08303;Vilanova de Sau;1
;0;1;08304;Vilobí del Penedès;1
;0;22;08305;Vilafranca del Penedès;22
;0;1;08306;Vilalba Sasserra;1
;0;39;08307;Vilanova i la Geltrú;39
;0;1;08308;Viver i Serrateix;1
;0;1;08901;Rupit i Pruit;1
;0;2;08902;Vilanova del Vallès;2
;0;1;08903;Sant Julià de Cerdanyola;1
;0;12;08904;Badia del Vallès;12
;0;2;08905;Palma de Cervelló, La;2
;0;1;09001;Abajas;1
;0;1;09003;Adrada de Haza;1
;0;1;09006;Aguas Cándidas;1
;0;1;09007;Aguilar de Bureba;1
;0;1;09009;Albillos;1
;0;1;09010;Alcocero de Mola;1
;0;1;09011;Alfoz de Bricia;1
;0;1;09012;Alfoz de Santa Gadea;1
;0;1;09013;Altable;1
;0;1;09014;Altos, Los;1
;0;1;09016;Ameyugo;1
;0;1;09017;Anguix;1
;0;22;09018;Aranda de Duero;22
;0;1;09019;Arandilla;1
;0;1;09020;Arauzo de Miel;1
;0;1;09021;Arauzo de Salce;1
;0;1;09022;Arauzo de Torre;1
;0;1;09023;Arcos;1
;0;1;09024;Arenillas de Riopisuerga;1
;0;1;09025;Arija;1
;0;1;09026;Arlanzón;1
;0;1;09027;Arraya de Oca;1
;0;1;09029;Atapuerca;1
;0;1;09030;Ausines, Los;1
;0;1;09032;Avellanosa de Muñó;1
;0;1;09033;Bahabón de Esgueva;1
;0;1;09034;Balbases, Los;1
;0;1;09035;Baños de Valdearados;1
;0;1;09036;Bañuelos de Bureba;1
;0;1;09037;Barbadillo de Herreros;1
;0;1;09038;Barbadillo del Mercado;1
;0;1;09039;Barbadillo del Pez;1
;0;1;09041;Barrio de Muñó;1
;0;1;09043;Barrios de Bureba, Los;1
;0;1;09044;Barrios de Colina;1
;0;1;09045;Basconcillos del Tozo;1
;0;1;09046;Bascuñana;1
;0;1;09047;Belbimbre;1
;0;2;09048;Belorado;2
;0;1;09050;Berberana;1
;0;1;09051;Berlangas de Roa;1
;0;1;09052;Berzosa de Bureba;1
;0;1;09054;Bozoó;1
;0;1;09055;Brazacorta;1
;0;4;09056;Briviesca;4
;0;1;09057;Bugedo;1
;0;1;09058;Buniel;1
;0;149;09059;Burgos;149
;0;1;09060;Busto de Bureba;1
;0;1;09061;Cabañes de Esgueva;1
;0;1;09062;Cabezón de la Sierra;1
;0;1;09063;Cavia;1
;0;1;09064;Caleruega;1
;0;1;09065;Campillo de Aranda;1
;0;1;09066;Campolara;1
;0;1;09067;Canicosa de la Sierra;1
;0;1;09068;Cantabrana;1
;0;1;09070;Carazo;1
;0;1;09071;Carcedo de Bureba;1
;0;1;09072;Carcedo de Burgos;1
;0;1;09073;Cardeñadijo;1
;0;1;09074;Cardeñajimeno;1
;0;1;09075;Cardeñuela Riopico;1
;0;1;09076;Carrias;1
;0;1;09077;Cascajares de Bureba;1
;0;1;09078;Cascajares de la Sierra;1
;0;1;09079;Castellanos de Castro;1
;0;1;09082;Castildelgado;1
;0;1;09083;Castil de Peones;1
;0;1;09084;Castrillo de la Reina;1
;0;1;09085;Castrillo de la Vega;1
;0;1;09086;Castrillo del Val;1
;0;1;09088;Castrillo de Riopisuerga;1
;0;1;09090;Castrillo Matajudíos;1
;0;1;09091;Castrojeriz;1
;0;1;09093;Cayuela;1
;0;1;09094;Cebrecos;1
;0;1;09095;Celada del Camino;1
;0;1;09098;Cerezo de Río Tirón;1
;0;1;09100;Cerratón de Juarros;1
;0;1;09101;Ciadoncha;1
;0;1;09102;Cillaperlata;1
;0;1;09103;Cilleruelo de Abajo;1
;0;1;09104;Cilleruelo de Arriba;1
;0;1;09105;Ciruelos de Cervera;1
;0;1;09108;Cogollos;1
;0;1;09109;Condado de Treviño;1
;0;1;09110;Contreras;1
;0;1;09112;Coruña del Conde;1
;0;1;09113;Covarrubias;1
;0;1;09114;Cubillo del Campo;1
;0;1;09115;Cubo de Bureba;1
;0;1;09117;Cueva de Roa, La;1
;0;1;09119;Cuevas de San Clemente;1
;0;1;09120;Encío;1
;0;1;09122;Espinosa de Cervera;1
;0;1;09123;Espinosa del Camino;1
;0;1;09124;Espinosa de los Monteros;1
;0;1;09125;Estépar;1
;0;1;09127;Fontioso;1
;0;1;09128;Frandovínez;1
;0;1;09129;Fresneda de la Sierra Tirón;1
;0;1;09130;Fresneña;1
;0;1;09131;Fresnillo de las Dueñas;1
;0;1;09132;Fresno de Río Tirón;1
;0;1;09133;Fresno de Rodilla;1
;0;1;09134;Frías;1
;0;1;09135;Fuentebureba;1
;0;1;09136;Fuentecén;1
;0;1;09137;Fuentelcésped;1
;0;1;09138;Fuentelisendo;1
;0;1;09139;Fuentemolinos;1
;0;1;09140;Fuentenebro;1
;0;1;09141;Fuentespina;1
;0;1;09143;Galbarros;1
;0;1;09144;Gallega, La;1
;0;1;09148;Grijalba;1
;0;1;09149;Grisaleña;1
;0;1;09151;Gumiel de Izán;1
;0;1;09152;Gumiel de Mercado;1
;0;1;09154;Hacinas;1
;0;1;09155;Haza;1
;0;1;09159;Hontanas;1
;0;1;09160;Hontangas;1
;0;1;09162;Hontoria de la Cantera;1
;0;1;09163;Hontoria del Pinar;1
;0;1;09164;Hontoria de Valdearados;1
;0;1;09166;Hormazas, Las;1
;0;1;09167;Hornillos del Camino;1
;0;1;09168;Horra, La;1
;0;1;09169;Hortigüela;1
;0;1;09170;Hoyales de Roa;1
;0;1;09172;Huérmeces;1
;0;1;09173;Huerta de Arriba;1
;0;1;09174;Huerta de Rey;1
;0;1;09175;Humada;1
;0;1;09176;Hurones;1
;0;1;09177;Ibeas de Juarros;1
;0;1;09178;Ibrillos;1
;0;1;09179;Iglesiarrubia;1
;0;1;09180;Iglesias;1
;0;1;09181;Isar;1
;0;1;09182;Itero del Castillo;1
;0;1;09183;Jaramillo de la Fuente;1
;0;1;09184;Jaramillo Quemado;1
;0;1;09189;Junta de Traslaloma;1
;0;1;09190;Junta de Villalba de Losa;1
;0;1;09191;Jurisdicción de Lara;1
;0;1;09192;Jurisdicción de San Zadornil;1
;0;2;09194;Lerma;2
;0;1;09195;Llano de Bureba;1
;0;1;09196;Madrigal del Monte;1
;0;1;09197;Madrigalejo del Monte;1
;0;1;09198;Mahamud;1
;0;1;09199;Mambrilla de Castrejón;1
;0;1;09200;Mambrillas de Lara;1
;0;1;09201;Mamolar;1
;0;1;09202;Manciles;1
;0;1;09206;Mazuela;1
;0;1;09208;Mecerreyes;1
;0;5;09209;Medina de Pomar;5
;0;1;09211;Melgar de Fernamental;1
;0;1;09213;Merindad de Cuesta-Urria;1
;0;1;09214;Merindad de Montija;1
;0;1;09215;Merindad de Sotoscueva;1
;0;1;09216;Merindad de Valdeporres;1
;0;1;09217;Merindad de Valdivielso;1
;0;1;09218;Milagros;1
;0;30;09219;Miranda de Ebro;30
;0;1;09220;Miraveche;1
;0;1;09221;Modúbar de la Emparedada;1
;0;1;09223;Monasterio de la Sierra;1
;0;1;09224;Monasterio de Rodilla;1
;0;1;09225;Moncalvillo;1
;0;1;09226;Monterrubio de la Demanda;1
;0;1;09227;Montorio;1
;0;1;09228;Moradillo de Roa;1
;0;1;09229;Nava de Roa;1
;0;1;09230;Navas de Bureba;1
;0;1;09231;Nebreda;1
;0;1;09232;Neila;1
;0;1;09235;Olmedillo de Roa;1
;0;1;09236;Olmillos de Muñó;1
;0;1;09238;Oña;1
;0;1;09239;Oquillas;1
;0;1;09241;Orbaneja Riopico;1
;0;1;09242;Padilla de Abajo;1
;0;1;09243;Padilla de Arriba;1
;0;1;09244;Padrones de Bureba;1
;0;1;09246;Palacios de la Sierra;1
;0;1;09247;Palacios de Riopisuerga;1
;0;1;09248;Palazuelos de la Sierra;1
;0;1;09249;Palazuelos de Muñó;1
;0;1;09250;Pampliega;1
;0;1;09251;Pancorbo;1
;0;1;09253;Pardilla;1
;0;1;09255;Partido de la Sierra en Tobalina;1
;0;1;09256;Pedrosa de Duero;1
;0;1;09257;Pedrosa del Páramo;1
;0;1;09258;Pedrosa del Príncipe;1
;0;1;09259;Pedrosa de Río Úrbel;1
;0;1;09261;Peñaranda de Duero;1
;0;1;09262;Peral de Arlanza;1
;0;1;09265;Piérnigas;1
;0;1;09266;Pineda de la Sierra;1
;0;1;09267;Pineda Trasmonte;1
;0;1;09268;Pinilla de los Barruecos;1
;0;1;09269;Pinilla de los Moros;1
;0;1;09270;Pinilla Trasmonte;1
;0;1;09272;Poza de la Sal;1
;0;1;09273;Prádanos de Bureba;1
;0;1;09274;Pradoluengo;1
;0;1;09275;Presencio;1
;0;1;09276;Puebla de Arganzón, La;1
;0;1;09277;Puentedura;1
;0;1;09279;Quemada;1
;0;1;09280;Quintanabureba;1
;0;1;09281;Quintana del Pidio;1
;0;1;09283;Quintanaélez;1
;0;1;09287;Quintanaortuño;1
;0;1;09288;Quintanapalla;1
;0;2;09289;Quintanar de la Sierra;2
;0;1;09292;Quintanavides;1
;0;1;09294;Quintanilla de la Mata;1
;0;1;09295;Quintanilla del Coco;1
;0;1;09297;Quintanillas, Las;1
;0;1;09298;Quintanilla San García;1
;0;1;09301;Quintanilla Vivar;1
;0;1;09302;Rabanera del Pinar;1
;0;1;09303;Rábanos;1
;0;1;09304;Rabé de las Calzadas;1
;0;1;09306;Rebolledo de la Torre;1
;0;1;09307;Redecilla del Camino;1
;0;1;09308;Redecilla del Campo;1
;0;1;09309;Regumiel de la Sierra;1
;0;1;09310;Reinoso;1
;0;1;09311;Retuerta;1
;0;1;09312;Revilla y Ahedo, La;1
;0;1;09314;Revilla del Campo;1
;0;1;09315;Revillarruz;1
;0;1;09316;Revilla Vallejera;1
;0;1;09317;Rezmondo;1
;0;1;09318;Riocavado de la Sierra;1
;0;2;09321;Roa;2
;0;1;09323;Rojas;1
;0;1;09325;Royuela de Río Franco;1
;0;1;09326;Rubena;1
;0;1;09327;Rublacedo de Abajo;1
;0;1;09328;Rucandio;1
;0;1;09329;Salas de Bureba;1
;0;1;09330;Salas de los Infantes;1
;0;1;09332;Saldaña de Burgos;1
;0;1;09334;Salinillas de Bureba;1
;0;1;09335;San Adrián de Juarros;1
;0;1;09337;San Juan del Monte;1
;0;1;09338;San Mamés de Burgos;1
;0;1;09339;San Martín de Rubiales;1
;0;1;09340;San Millán de Lara;1
;0;1;09343;Santa Cecilia;1
;0;1;09345;Santa Cruz de la Salceda;1
;0;1;09346;Santa Cruz del Valle Urbión;1
;0;1;09347;Santa Gadea del Cid;1
;0;1;09348;Santa Inés;1
;0;1;09350;Santa María del Campo;1
;0;1;09351;Santa María del Invierno;1
;0;1;09352;Santa María del Mercadillo;1
;0;1;09353;Santa María Rivarredonda;1
;0;1;09354;Santa Olalla de Bureba;1
;0;1;09355;Santibáñez de Esgueva;1
;0;1;09356;Santibáñez del Val;1
;0;1;09358;Santo Domingo de Silos;1
;0;1;09360;San Vicente del Valle;1
;0;1;09361;Sargentes de la Lora;1
;0;1;09362;Sarracín;1
;0;1;09363;Sasamón;1
;0;1;09365;Sequera de Haza, La;1
;0;1;09366;Solarana;1
;0;1;09368;Sordillos;1
;0;1;09369;Sotillo de la Ribera;1
;0;1;09372;Sotragero;1
;0;1;09373;Sotresgudo;1
;0;1;09374;Susinos del Páramo;1
;0;1;09375;Tamarón;1
;0;1;09377;Tardajos;1
;0;1;09378;Tejada;1
;0;1;09380;Terradillos de Esgueva;1
;0;1;09381;Tinieblas de la Sierra;1
;0;1;09382;Tobar;1
;0;1;09384;Tordómar;1
;0;1;09386;Torrecilla del Monte;1
;0;1;09387;Torregalindo;1
;0;1;09388;Torrelara;1
;0;1;09389;Torrepadre;1
;0;1;09390;Torresandino;1
;0;1;09391;Tórtoles de Esgueva;1
;0;1;09392;Tosantos;1
;0;1;09394;Trespaderne;1
;0;1;09395;Tubilla del Agua;1
;0;1;09396;Tubilla del Lago;1
;0;1;09398;Úrbel del Castillo;1
;0;1;09400;Vadocondes;1
;0;1;09403;Valdeande;1
;0;1;09405;Valdezate;1
;0;1;09406;Valdorros;1
;0;1;09407;Valmala;1
;0;1;09408;Vallarta de Bureba;1
;0;1;09409;Valle de Manzanedo;1
;0;3;09410;Valle de Mena;3
;0;1;09411;Valle de Oca;1
;0;1;09412;Valle de Tobalina;1
;0;1;09413;Valle de Valdebezana;1
;0;1;09414;Valle de Valdelaguna;1
;0;1;09415;Valle de Valdelucio;1
;0;1;09416;Valle de Zamanzas;1
;0;1;09417;Vallejera;1
;0;1;09418;Valles de Palenzuela;1
;0;1;09419;Valluércanes;1
;0;1;09421;Vid y Barrios, La;1
;0;1;09422;Vid de Bureba, La;1
;0;1;09423;Vileña;1
;0;1;09424;Viloria de Rioja;1
;0;1;09425;Vilviestre del Pinar;1
;0;2;09427;Villadiego;2
;0;1;09428;Villaescusa de Roa;1
;0;1;09429;Villaescusa la Sombría;1
;0;1;09430;Villaespasa;1
;0;1;09431;Villafranca Montes de Oca;1
;0;1;09432;Villafruela;1
;0;1;09433;Villagalijo;1
;0;1;09434;Villagonzalo Pedernales;1
;0;1;09437;Villahoz;1
;0;1;09438;Villalba de Duero;1
;0;1;09439;Villalbilla de Burgos;1
;0;1;09440;Villalbilla de Gumiel;1
;0;1;09441;Villaldemiro;1
;0;1;09442;Villalmanzo;1
;0;1;09443;Villamayor de los Montes;1
;0;1;09444;Villamayor de Treviño;1
;0;1;09445;Villambistia;1
;0;1;09446;Villamedianilla;1
;0;1;09447;Villamiel de la Sierra;1
;0;1;09448;Villangómez;1
;0;1;09449;Villanueva de Argaño;1
;0;1;09450;Villanueva de Carazo;1
;0;1;09451;Villanueva de Gumiel;1
;0;1;09454;Villanueva de Teba;1
